TradDate,S62343,S62284,S62566,S62500,S62583,S62421,S62554,S62434,S62338,S62393,S62549,S62355,S62398,S62542,S62524,S62543,S62272,S62254,S62561,S62535,S62488,S62571,S62501,S62511,S62487,S62591,S62260,S62553,S62379,S62333,S62319,S62439,S62321,S62368,S62507,S62555,S62482,S62536,S62477,S62279,S62278,S62326,S62475,S62320,S62573,S62572,S62375,S62392,S62356,S62416,S62512,S62548,S62596,S62506,S62441,S62590,S62523,S62537,S62271,S62345,S62565,S62374,S62415,S62517,S62595,S62440,S62349,S62283,S62380,S62481,S62585,S62547,S62285,S62337,S62259,S62381,S62560,S62584,S62525,S62435,S62351,S62476,S62429,S62277,S62541,S62505,S62422,S62325,S62397,S62399,S62332,S62513,S62261,S62518,S62350,S62273,S62567,S62253,S62373,S62339
20080167,-1.761722879,-2.419089696,0.878571584,-2.224891553,-1.628396016,-2.148284796,-2.092029616,-2.015376807,-2.15441678,-2.466699907,-0.234103675,-1.414680304,-0.12029307,-2.0095197,-2.561145413,-2.161155963,-2.3118708,-1.575671478,-1.665181826,-1.212678754,-2.558762789,-2.22896148,-2.402432972,-2.305599053,-1.750915141,0.920076144,-1.485193625,-0.701556172,-1.991150443,-2.058927501,-0.842366964,-2.469760493,-2.425521487,-1.429033113,-2.499578639,-2.070504812,1.450822884,-1.831393354,-1.05378544,-1.426001718,-2.148364233,-2.22630743,-2.29423295,-2.03165781,-1.935771654,-1.406428361,-1.666227236,-0.405852657,-1.509880099,-0.515692765,-2.123933456,-0.524058379,-1.818525947,-1.754527921,-1.637848242,-2.292491119,-2.075351318,1.12193128,-1.61731941,-1.601962853,1.541647628,-2.156659764,-1.675050888,-2.142878497,-2.100095778,-2.164510122,-2.157460064,-0.956747476,0.223778321,-1.565894785,0.028286236,-1.852886655,-2.458394695,-2.04954945,-1.485668917,-1.843113131,-2.122060366,-1.966807493,-1.299329528,-2.376320974,-0.972359176,-2.121022548,-1.858650383,-1.871118703,-1.214310832,-2.313096319,-1.99584999,-2.913642851,-1.667739061,-0.610475509,-2.267598652,-2.120436819,-1.02968235,-1.392740256,-2.721649626,-1.181303792,-2.245836779,-1.78602682,-1.535558465,-2.108452153
20080168,-1.886446623,-2.396997553,2.416071857,-2.187602868,-1.651802119,-2.162144697,-2.092029616,-1.972858309,-2.294704385,-2.495382464,-0.37456588,-1.596049573,-0.100244225,-1.67459975,-2.292638233,-2.14329517,-1.04034186,-1.59012718,-1.67779684,-1.255228886,-2.402479074,-2.247459086,-2.367740799,-2.31240023,-1.834059156,0.76673012,-1.704320553,-0.776722905,-1.386694058,-1.280750178,-0.308183036,-2.058133744,-2.178858285,-1.535929291,-2.681839582,-1.863454331,1.20901907,-1.778691387,-1.290349518,-1.509884172,-2.132150163,-2.499345134,-2.198195291,-2.001484674,-1.935771654,-0.757307579,-1.844751582,-0.649364251,-1.026718468,-2.011201784,-2.136990424,-1.441160542,-1.93694159,-1.811493113,-1.271165799,-2.328879867,-2.138050754,0.934942733,-1.31996472,-0.612515208,1.428844143,-1.677402039,-1.71692716,-2.678598121,-2.110544015,-2.195139983,-2.133576743,-0.875322159,0.063936663,-1.23894972,-0.084858707,-1.544072213,-2.234904268,-2.200807712,-1.442915855,-1.90011663,-2.030788952,-1.68497837,-1.286071064,-2.037920835,-0.938829549,-1.99982126,-1.411859425,-2.009208645,-1.181193264,-2.301831239,-1.357177993,-2.986483923,-1.631679838,-0.857263481,-2.002554654,-2.22555249,-1.216897323,-2.940229429,-2.327319708,-1.103586438,-2.245836779,-1.776626679,-1.625885433,-2.455522467
20080169,-2.011170367,-1.866786112,0.585714389,-2.150314183,-1.598302455,-1.538449112,-1.830525914,-1.930339811,-1.974047004,-1.864366209,0.561848819,-1.777418843,-0.08019538,-1.3396798,-2.024131052,-1.509237016,-1.09813863,-1.272101744,-1.400266536,-1.297779018,-1.75282912,-1.840511762,-2.333048626,-2.006347259,-1.692225248,0.613384096,-1.363456442,-1.428167922,-2.417825538,-1.248326122,-0.71909375,-1.243638262,-1.932195083,-1.25462356,-2.414957487,-1.656403849,0.967215256,-2.029025731,-1.526913596,-1.207907338,-1.556550689,-2.047782778,-1.938537919,-1.971311538,-1.659232846,-0.937618907,-2.023275929,-0.892875845,-1.46961663,-2.320617443,-1.94984055,-0.851594866,-1.471737278,-1.868458306,-1.466729769,-2.365268615,-1.623915382,0.747954187,-1.356227487,-0.706748317,1.316040658,-1.198144313,-1.758803433,-2.142878497,-1.880682786,-1.521283058,-1.560377021,-0.793896842,-0.095904995,-1.703555865,-0.198003649,-1.23525777,-1.564432987,-2.004171971,-1.400162792,-1.520093304,-1.939517539,-1.403149248,-1.577757284,-1.699520696,-0.905299923,-2.132040847,-1.376116149,-1.829691721,-0.89417434,-1.945103723,-1.33056666,-2.221652674,-1.388280083,-0.805308119,-1.737510655,-2.080565357,-1.164893164,-3.301310236,-1.577319669,-1.025869083,-1.796669423,-1.767226538,-1.023705643,-2.20389649
20080170,-1.060151821,-1.336574672,2.123214662,-1.541265657,-1.314085491,-1.23353127,-1.30751851,-1.30106604,-1.883862115,-1.233349953,0.421386614,-1.958788113,-0.060146535,-1.00475985,-1.518098289,-0.875178861,-1.1559354,-0.954076308,-1.122736231,-0.851002634,-1.173660058,-1.220841973,-1.500436477,-1.543867213,-1.325413417,0.460038072,-1.582583371,-1.503334655,-1.813369153,-1.215902067,-0.184909821,-0.832011514,-1.496423426,-1.232119102,-1.399503665,-1.449353368,0.725411442,-1.067214832,-1.763477675,-0.905930503,-1.167413017,-1.354687068,-1.269831261,-1.478483654,-1.106155231,-1.117930236,-2.201800276,-1.136387439,-0.523425101,-2.630033102,-1.562483833,-1.015363109,-1.201072951,-1.663383614,-1.100047326,-1.56471616,-1.253988712,0.56096564,-1.058872797,0.282699327,1.203237173,-0.958515451,-1.800679705,-1.071439248,-1.891131024,-0.847426133,-0.987177299,-0.712471525,-0.255746652,-1.772386405,-0.311148592,-1.171365127,-0.893961707,-1.459642228,-1.111579622,-1.140069978,-1.848246125,-0.983403746,-1.259554134,-1.188160487,-1.257361004,-1.630708245,-0.929325191,-1.491371365,-1.114958128,-1.329279378,-1.303955327,-1.037985266,-0.937539797,-0.753352756,-1.472466657,-1.68547542,-1.112889005,-2.475982677,-1.005154691,-0.590651896,-1.347502067,-1.109216657,-1.114032612,-2.151835943
20080171,-0.467714039,-0.806363232,0.292857195,-0.932217131,-0.876056994,-0.609835684,-0.523007404,-0.671792269,-1.102259748,-0.602333698,-0.795952494,-1.305858742,-0.04009769,0,-1.012065526,-0.241120707,-1.21373217,-0.303569734,-0.555060609,-0.404226251,-0.594490995,-0.601172184,-0.867304322,-0.924960092,-0.733623662,0.306692048,-0.681728221,-1.002223103,-0.391118837,-1.183478012,-0.123273214,-0.218950398,-1.060651769,-0.821412734,-0.683478534,-0.414100962,0.483607628,-0.711476555,-1.505407771,-0.989812957,-0.591813543,-0.661591359,-0.682934459,-0.754328395,-0.553077615,-1.298241564,-2.380324622,-1.379899033,-0.966323264,-0.567262042,-0.874816854,-1.179131353,-0.541328654,-0.934229153,-1.295611296,-0.764163706,-0.73985334,0.373977093,-0.594709379,0.188466218,0.22560697,-0.239628863,0.083752544,-0.535719624,-0.700031926,-0.408398136,-0.23087211,-0.631046208,0.319683315,-0.65389013,0.226289885,-0.617628885,-0.446980854,-0.741165484,-0.822996451,-0.323019827,-0.707353455,-0.563658245,-0.941350985,-0.503840206,-0.452649961,-0.749244329,-0.482534234,-0.835444144,-0.320136492,-0.713455033,-0.66528333,-0.691990177,-0.279458978,-0.103910725,-0.981644438,-0.956915077,-0.582446582,-0.464246752,-0.432989713,-0.512934541,-0.449167356,-0.667410022,-0.511852822,-1.301513675
20080172,-0.233857019,-0.276151792,0.146428597,-0.609048526,-0.514934264,-0.304917842,-0.261503702,-0.43368868,-0.551129874,-0.631016255,0.140462205,-2.321526652,-0.020048845,0,-0.743558346,-0.017860793,-1.27152894,-0.318025436,-0.567675623,-0.446776383,-0.297245498,-0.406947324,-0.633132155,-0.540693583,-0.366811831,0.153346024,-0.340864111,-1.077389836,0.213337547,-0.778177323,-0.061636607,-0.210192382,-0.624880112,-0.540107003,-0.266882094,-0.414100962,0.241803814,-0.658774588,-0.258069904,-1.073695411,-0.202675871,-0.451562356,-0.259657373,-0.26150051,-0.276538808,-0.649120782,-1.190162311,0.243511594,-0.483161632,0.309415659,-0.587563559,-0.589565676,-0.465204312,-0.467114576,-0.928928853,-0.800552454,-0.658344074,0.186988547,-0.29735469,-0.989447644,0.112803485,0,0.041876272,-0.535719624,-0.710480164,-0.673856925,-0.023883322,-0.081425317,0.159841658,-0.326945065,0.113144943,-0.553736242,-0.223490427,-0.196635741,-0.53441328,0.057003499,-0.616082042,-0.281829122,-0.623147835,-0.338400139,-0.033529627,-0.374622164,-0.035743277,-0.338320356,-0.033117568,-0.443093126,-0.638671997,-0.764831248,-0.036059223,0.246787972,-0.490822219,-0.395089937,-0.530442423,-0.825327559,-0.394329917,-0.435217187,0,-0.658009881,-0.60217979,-0.850322268
20080173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20080175,0.794487384,0.663945514,-0.373425549,1.518932706,1.422922788,1.111497644,0.332805727,1.062396406,1.709056748,0.883839757,0.427646481,0.341182102,1.25557336,0.660579371,1.15142392,1.106947805,-0.358903034,0.984229766,1.651312514,0.918872309,0.309962507,0.92350305,0.933172702,0.994187853,0.502734951,-0.401491324,1.275971933,0.419236207,1.744548408,0.481648979,0.615119274,0.258948648,1.085725402,1.02447648,0.118414966,0.75364752,0.428477821,1.207720339,0.550072953,-0.580410464,1.206370349,1.007603566,1.018087807,0.533949856,1.123675781,0.818952195,1.445158149,-0.453886758,0.496947906,-0.525187234,0.884017704,0.643346159,0.318562835,1.458954891,0.843798686,1.983962349,0.508529058,2.174646708,0.965228243,0.531252022,-0.632849015,-0.258337215,-0.391554143,0.882928947,0.404100791,0.375025752,1.385108745,0.557233087,0.211803415,0.329538968,1.674983868,1.042272192,0.843585319,0.498005821,1.194530424,0.569116794,0.718090762,0.814537077,0.743248598,0.448518588,1.278707616,0.656127831,1.005264647,1.613532979,1.08257766,0.891533038,-0.45551605,1.555694272,1.540401128,1.303017523,1.138044623,1.102986609,1.321308249,0.667246125,1.216393014,1.016573775,0.755042858,1.137859338,1.735727301,0.375309468
20080176,1.588974767,2.502563862,-0.746851097,2.039709634,1.953284919,0.518698901,0.665611455,1.703497685,1.402302972,0.571896313,-0.237581378,1.395744964,1.515347159,1.321158742,2.302847841,0.919329533,0.199390575,1.968459531,2.328774058,1.837744618,1.268028436,1.222283449,1.195627525,1.619564083,1.508204853,-0.802982647,1.539966126,0.838472414,1.057302066,0.963297958,1.230238547,1.113479188,2.171450805,1.55805798,0.91771599,0.982025557,0.856955641,2.415440677,1.100145905,-0.048367539,1.51769173,1.353067646,1.65230644,2.091303601,1.529447591,0.068246016,1.093633194,0.397150913,1.810310231,-1.050374468,1.768035408,1.286692319,1.303211596,1.54827866,1.687597373,1.686367997,1.420374265,1.848449702,1.526815584,1.062504044,-1.265698029,-0.51667443,-0.783108286,1.765857894,1.582728098,0.750051504,2.180263765,2.029920531,1.23551992,1.34811396,1.97408813,1.35811225,1.687170637,1.759620568,1.656415521,1.138233587,1.436181523,1.629074155,2.004518945,0.897037176,1.049195993,1.312255662,1.402079639,1.742615617,1.72052521,1.346783952,0.835112758,1.066761787,2.172360565,1.590123079,1.549005181,1.571755918,2.144418306,2.430682312,1.715426046,1.600162424,1.510085717,1.832146392,1.332790606,2.320094891
20080177,1.794003769,1.991836543,0.106693014,1.562330784,2.483647049,1.630196545,1.587227315,2.344598964,2.103454458,1.455736071,1.282939443,1.736927067,2.273020738,1.981738113,2.718639812,1.594755313,0.757684184,2.340870794,2.032384632,2.756616927,1.577990943,1.521063848,1.458082347,1.876128691,2.010939804,0.334576103,2.30994919,2.134293417,1.585953099,1.444946938,1.845357821,1.968009728,2.543699514,1.6007445,1.717017014,1.735673077,0.190434587,2.161183764,1.650218858,1.596128777,1.82901311,2.360671211,2.286525074,2.625253457,2.653123371,0.887198212,1.64044979,-0.056735845,2.307258137,0.150053495,2.167948179,1.930038478,1.621774431,3.007233552,2.531396059,1.388773644,2.332219472,2.772674553,2.492043827,1.593756066,-1.898547044,-0.775011645,0.111872612,1.37957648,2.761355405,1.843876613,2.975418785,1.671699261,1.447323335,2.366688952,2.273192392,0.947520174,2.530755956,2.257626389,2.118300618,1.707350381,2.154272285,1.774527204,2.229745793,1.345555764,0.819684369,1.968383493,1.798894631,2.613923426,1.913842649,2.23831699,0.379596708,1.60014268,2.350099156,1.877228635,2.687049804,1.723416576,2.967528363,2.001738375,2.214459077,2.183751072,2.265128575,2.526433445,2.355629909,1.910666381
20080178,1.999032772,2.655782058,-0.266732535,1.084951933,2.121448521,2.74169419,1.331222909,2.564405117,1.796700683,2.339575828,0.617711584,2.078109169,2.034894756,2.642317485,2.398799834,1.838659066,1.315977793,2.713282057,2.709846177,2.432309053,1.239850027,1.819844246,1.72053717,2.132693298,2.010939804,1.472134853,2.573943383,1.676944827,2.114604131,1.926595917,1.576243138,1.631376485,2.20247153,1.15253604,1.835431981,1.964051113,0.618912408,1.906926851,2.20029181,2.128171703,1.245285522,2.706135291,2.536874534,1.112395533,2.34099121,1.706150407,3.085607939,0.794301826,1.987791626,1.350481459,2.083756017,1.340304499,1.274251339,2.411741759,1.75791393,3.372735994,2.034116231,2.446477547,2.246349365,1.252236909,-2.531396059,0.452090126,1.006853511,2.262505427,2.39092968,1.500103007,3.180620081,1.313477991,1.65912675,2.007191896,1.884356851,1.263360232,2.161687379,1.992023285,2.213863052,0.967498549,1.840107577,1.250896226,1.93695089,1.794074352,1.344282366,1.869964318,2.195709623,2.000780894,2.107160088,2.693567904,-0.075919342,2.133523574,2.073616903,1.656378208,2.370926298,1.875077235,2.794242035,2.6689845,1.996132126,2.334354595,2.055394448,2.333575931,2.665581213,2.285975849
20080179,1.614603392,2.145054739,0.586811576,1.605728861,2.354290432,2.148895446,1.664028636,2.362916143,1.489946908,2.027632384,-0.047516276,0.992529752,1.298868993,3.302896856,2.078959856,1.651040794,0.957074758,2.473874817,1.439605781,2.10800118,1.549812533,1.493901993,1.982991992,1.651634659,2.010939804,1.07064353,2.837937576,1.219596238,2.643255164,1.556096702,2.191362412,1.294743242,2.57472024,1.19522256,2.634733004,1.667159666,1.047390228,1.652669937,1.73823053,1.547761239,1.556606902,2.389459885,2.787223995,1.646345388,2.028859049,2.525102603,1.835741432,1.645339497,1.668325115,0.825294225,2.483668788,1.983650658,2.2589001,2.501065528,2.601712616,3.075141641,2.13932914,2.120280541,2.000654903,1.783488931,-3.164245074,0.193752911,-0.671235674,0.607013651,2.795030471,1.156329402,2.795867652,1.870711078,1.870930164,1.64769484,2.183461114,1.57920029,3.005272698,3.253638032,1.943102823,1.536615343,1.525942869,1.396349275,2.162177738,1.505740974,2.622989982,1.771545143,1.984074961,1.387638362,2.300477528,2.276254566,1.214709466,2.666904467,1.797134649,1.943483764,2.054802791,2.026737894,2.620955708,2.240040562,1.777805175,2.051972991,1.845660321,2.140718416,2.262644518,2.661285317
20080180,1.230174013,2.809000253,0.213386028,2.126505789,2.289612123,1.556096702,1.408024231,2.16142717,1.183193133,1.71568894,0.380130205,0.620331095,1.558642792,2.950587858,1.759119878,1.463422522,1.515368367,1.622649073,1.143216356,1.783693306,2.507878463,1.16795974,1.574728935,2.27701089,2.010939804,0.669152206,2.089954029,0.762247649,3.171906197,2.037745681,2.806481685,1.553691891,2.946968949,0.7470141,2.753147971,1.370268219,1.475868049,1.398413024,1.782236366,2.079804164,2.762977251,2.072784478,2.26983511,2.180295244,1.716726887,1.774396423,2.382558029,1.191452739,1.348858603,0.300106991,2.399476626,2.626996818,2.577462935,2.590389297,3.445511302,2.777547289,1.841225899,3.044505392,2.158601343,1.441969774,-2.179813273,-0.064584304,0.223745225,1.489942598,2.424604746,0.093756438,3.001068947,2.427944165,2.89464667,1.288197784,1.794625573,1.168608215,2.636204121,2.988034927,1.672342593,0.796763511,2.24403363,1.541802325,1.869382836,1.217407596,1.639368739,1.673125969,1.772440298,2.258946171,2.049164857,2.295223354,-0.986951441,1.155658602,1.520652395,1.214677352,1.738679285,2.495507203,2.44766938,2.907286687,1.559478223,1.769591386,1.635926193,1.504288616,1.859707823,2.251856806
20080181,1.435203016,2.298272934,-0.160039521,1.649126938,2.224933815,0.963297958,1.152019825,1.959938196,0.876439358,2.599528698,0.807776686,0.248132438,1.32051681,2.59827886,1.439279901,0.844282224,0.23926869,1.383241833,0.84682693,1.459385432,2.81784097,0.842017487,1.837183757,2.164763874,2.513674755,0.267660882,1.341970482,0.30489906,3.70055723,1.667246467,2.537367003,0.621476756,2.605740965,0.78970062,2.19067688,1.073376771,0.809346994,1.14415611,1.320175086,2.61184709,2.179249663,1.756109072,2.136315397,1.69084121,1.404594726,1.023690244,2.031033074,0.737565981,1.029392092,1.500534954,2.315284463,2.037262838,1.563853916,2.679713066,2.672029173,2.479952936,1.543122658,3.968730243,1.912906881,1.973221796,-1.195381472,2.647956453,-0.167808918,1.103661184,2.054179021,0.46878219,2.026362793,2.069722895,2.294536994,1.617736752,1.405790032,0.758016139,2.267135544,2.722431822,1.401582364,1.365880305,0.897613452,1.018171347,2.094609684,0.929074218,2.163966735,1.197433291,1.560805636,1.645803639,1.797852185,2.314192142,0.303677367,0.666726117,1.244170142,0.993826925,1.422555779,2.330059211,2.274383052,2.47834275,1.341151272,1.920194909,1.426192066,1.311431101,1.456771128,2.627166274
20080182,0.461315255,1.787545616,-0.533465069,1.171748088,2.160255506,0.370499215,0.307205287,1.758449223,0.569685583,2.287585254,0.142548827,0.589314541,1.082390828,1.233081493,1.119439923,0.225141926,0.797562299,1.143834593,1.524288474,1.75666765,2.479700053,0.516075234,2.09963858,2.421328481,2.513674755,1.405219633,1.605964675,0.724135266,3.013310887,1.296747252,2.268252321,-0.310738378,2.264512982,0.83238714,1.628205789,0.776485324,0.14282594,1.620887823,1.364180922,2.031436626,3.385620012,1.439433665,2.002795685,2.224791065,1.092462565,1.84264244,1.679508119,1.588603652,0.709925581,-0.750267477,2.231092301,1.447528859,1.88241675,2.084221274,3.51582786,2.182358584,0.841703268,2.392111379,1.263571518,1.631702639,-0.210949672,0.904180252,-0.559363062,-0.551830592,2.458279812,-0.593790774,2.231564089,1.711501624,2.506340409,1.258239696,1.016954491,0.347424064,1.898066967,2.456828718,1.130822135,1.934997098,1.615704214,0.494540368,1.801814782,1.377592806,1.180345492,1.099014117,1.349170973,1.774886277,1.546539514,2.333160931,1.594306174,1.20010701,0.967687888,0.772976497,1.106432272,2.16461122,2.101096724,2.049398812,1.122824321,1.637813304,1.216457939,1.118573587,1.053834433,3.002475742
20080183,0.666344257,2.45149113,-0.906890618,1.692525016,2.393097417,-0.222299529,0.051200881,1.556960249,1.270837069,1.97564181,-0.522679032,0.217115883,0.844264846,1.893660864,1.535231894,0.46904568,0.438659264,1.516245855,2.201750018,1.432359776,2.78966256,0.814855633,2.362093402,2.677893088,3.016409706,1.003728309,1.363969998,0.266786677,2.326064545,1.778396231,2.883371595,0.543792162,2.636761691,0.87507366,2.427506813,0.479593877,-0.523695114,1.36663091,1.914253875,2.563479552,2.801892424,2.447037231,2.253145146,1.735337031,1.498234374,1.091936261,1.327983164,1.134716894,0.390459069,-1.275454711,2.146900139,2.090875018,2.200979585,2.858360604,2.74234573,1.884764232,0.946916177,3.31633623,1.421517958,1.290183482,-0.843798686,0.645843037,-0.950917205,0.331098355,1.313327571,0.500034336,1.84681166,1.353280354,1.906230734,1.587778664,0.62811895,-0.063168012,2.741652286,2.954834539,0.860061905,1.195145267,1.301539506,1.309077446,1.50901988,1.089259428,1.704943488,1.377868445,1.137536311,2.646194086,1.295226843,2.352129719,1.138790125,0.711174525,1.14542648,0.552126069,0.790308766,2.633380529,1.927810396,2.716644937,0.90449737,1.3554317,1.006723811,0.925716072,1.363785737,3.377785209
20080184,0.281914878,1.940763811,-1.280316166,1.215146165,2.328419108,0.889198116,-0.204803524,1.355471276,1.971988555,1.663698366,-1.187906892,0.558297986,0.606138863,2.554240235,1.215391916,0.281427408,0.996952873,0.665020112,1.905360593,1.108051902,2.451521644,0.48891338,2.624548225,2.934457696,3.016409706,2.141287059,1.121975321,0.686022884,2.854715577,1.407897016,2.614256912,0.80274081,2.295533708,1.40865516,2.54592178,0.182702429,0.999781581,1.112373996,1.958259711,1.983069087,3.113213804,2.130361825,2.503494606,2.269286887,2.621910155,0.341230081,1.87479976,3.290678993,0.887406976,-0.075026748,2.54681291,1.501141039,2.51954242,2.947684373,3.586144417,3.868726581,1.052129085,2.990139224,1.579464397,1.821435504,0.140633114,1.872944808,-0.055936306,-0.055183059,1.717428362,0.875060088,2.052012955,1.910513441,2.929947239,1.228281608,0.927223213,0.97910418,2.372583709,2.689231434,0.589301676,3.073230685,2.019630267,1.454530495,1.216224978,0.80092605,1.475431865,1.656722773,0.925901648,2.775276724,1.043914172,2.807380632,2.429418933,1.244555418,0.868944226,0.331275642,1.928353389,2.467932537,1.754524069,2.287701,0.686170418,1.506035222,0.796989684,0.732858557,1.673737041,2.968356699
20080185,-0.102514501,1.430036493,-1.653741715,1.735923093,1.96622058,0.296399372,0.716812336,1.153982303,1.66523478,1.351754923,-0.760260411,0.899480088,0.368012881,2.201931237,1.631183887,0.093809136,0.638049839,1.037431375,1.608971167,1.40533412,2.76148415,0.162971127,2.887003047,2.453399057,2.513674755,1.739795736,1.385969514,1.105259091,2.167469235,1.037397801,2.34514223,0.466107567,2.667782417,0.46955172,1.983450689,-0.114189018,0.333260527,0.858117083,1.496198431,2.515112013,2.529486216,1.813686418,2.369974894,2.803236742,2.309777994,1.160182277,1.523274805,2.836792235,1.384354882,-0.600213982,1.978515814,0.911407059,2.172019327,3.037008141,2.812662288,3.571132228,0.754025844,2.663942218,1.333769936,1.479916347,-0.4922159,1.614607593,-0.447490449,0.827745888,1.347002637,0.531286482,2.257214251,1.552292171,2.329837563,0.868784552,1.226327475,-0.157920029,3.216169027,3.187237255,0.68486411,2.333378854,1.705465559,0.930899517,1.441451825,0.512592672,1.245920241,1.558303598,0.714266986,2.162134192,0.792601501,2.390067295,1.973902883,0.755622932,1.046682818,0.110425214,1.612229882,1.985375896,1.581237741,1.858757062,1.18520345,1.656638745,0.587255557,0.540001042,1.270800346,2.558928189
20080186,0.102514501,2.093982007,-2.027167264,1.258544243,1.604022052,-0.296399372,-0.128002203,0.952493329,1.358481004,1.039811479,-1.42548827,0.527281431,0.129886899,1.849622239,2.046975859,-0.093809136,0.279146804,0.798024134,1.312581742,1.081026246,2.423343234,0.461751525,2.47873999,2.341152041,2.010939804,1.338304412,1.143974837,-0.228674295,1.480222892,0.666898587,2.076027548,0.129474324,1.613077741,0.02134326,2.101865655,0.114189018,0.761738348,0.603860169,1.540204267,1.934701548,1.945758628,2.159150498,1.852586009,2.313782708,1.997645832,0.409476098,1.17174985,1.077981049,1.064888371,-1.125401216,2.378428585,0.32167308,1.824496235,2.441516349,2.039180159,3.273537876,0.859238753,2.337745211,1.088075474,1.13839719,0.4922159,1.356270378,-0.839044592,0.441464474,0.202050395,0.187512876,1.872461822,1.194070901,2.541640978,1.19832352,0.837491934,0.157920029,2.847100451,2.158025225,0.41410388,1.593527022,1.391300851,1.076352566,1.148656923,0.96111126,1.016408618,1.082610921,0.502632323,1.54899166,0.54128883,1.972753958,1.518386833,0.266690447,0.770200564,-0.110425214,1.296106376,1.502819255,1.407951413,2.526003187,0.249516516,1.37425714,0.377521429,0.347143527,0.867863651,2.149499679
20080187,-0.281914878,1.583254688,-2.400592812,-0.216990387,1.241823524,0.815098273,-0.384006608,0.751004356,1.051727229,0.727868035,-2.090716129,0.155082774,-0.108239083,1.497313241,0.991503931,-0.281427408,-0.07975623,0.558616894,1.016192316,0.756718372,2.085202318,-0.48891338,2.070476933,1.860093403,2.010939804,0.936813088,0.90198016,0.190561912,2.008873925,0.296399372,1.806912866,-0.207158919,1.98532645,0.06402978,1.539394564,-0.707971913,-0.999781581,0.349603256,1.078142987,1.354291084,1.362031039,1.842475092,1.335197123,1.824328674,1.685513671,1.228428293,0.820224895,1.92901872,0.74542186,-1.650588449,1.810131489,-0.2680609,0.810887215,2.530840118,2.882978845,2.975943524,0.157819363,2.011548205,0.842381012,0.796878033,-1.75791393,1.097933163,-1.230598736,0.055183059,1.380677702,-0.15626073,2.077663117,0.835849631,1.941531303,0.838826464,0.448656393,-0.252672046,2.478031874,2.656031046,0.143343651,0.85367519,1.077136143,0.552721588,0.855862021,-0.064074084,0.786896995,0.606918244,0.290997661,0.935849128,0.289976159,1.55544062,1.062870783,-0.222242039,0.49371831,-0.331275642,0.97998287,1.337371263,1.234665085,2.09705925,0.031189564,0.65889041,0.167787302,0.154286012,0.464926956,1.740071169
20080188,-0.666344257,1.072527369,-1.547048701,1.30194232,0.879624996,0.222299529,-0.640011014,0.549515382,0.744973454,0.415924592,-2.755943989,-0.217115883,-0.346365065,1.145004243,1.407295903,-1.332089732,0.478537379,0.319209654,1.69365386,1.05400059,1.747061401,-0.190132981,1.662213876,1.379034764,1.508204853,0.535321765,0.659985483,-0.266786677,2.537524958,-0.074099843,1.537798184,-0.543792162,1.644098466,-0.38417868,0.976923474,-1.00486336,-0.571303761,0.095346343,0.616081707,0.773880619,0.778303451,1.525799685,0.817808238,1.334874639,1.37338151,0.477722114,0.46869994,1.475131962,0.425955348,-2.175775683,1.241834394,-0.857794879,0.463364123,1.935348325,2.109496716,2.678349171,0.263032271,1.685351199,0.59668655,0.455358876,-2.390762945,-0.645843037,-1.622152879,-0.331098355,0.235725461,-0.500034336,1.102956963,0.47762836,1.341421627,0.479329408,0.059820852,-0.663264122,2.108963297,2.390427942,-0.127416579,0.113823359,0.762971434,-0.639993418,0.563067119,-0.352407462,0.557385371,0.131225566,0.079362998,0.322706596,0.483293598,1.138127283,0.607354733,-0.711174525,-0.236984789,-0.552126069,0.663859363,0.854814622,1.061378758,1.668115312,-0.90449737,0.809493932,-0.041946825,-0.038571503,0.061990261,2.115380636
